P20_001,名称,所在地,種別,P20_005,P20_006,P20_007,P20_008,P20_009,P20_010,P20_011,P20_012,レベル,備考,緯度,経度,NO
13229,コール田無,東京都西東京市田無町3-7-2,避難所,343,-1,0,0,0,0,0,1,1,,35.729251,139.54375,3673
13229,こまどり保育園,東京都西東京市下保谷2-14-18,二次避難所,-1,-1,0,0,0,0,0,1,1,,35.752196,139.558809,3674
13229,しもほうや保育園,東京都西東京市下保谷3-8-15,二次避難所,-1,-1,0,0,0,0,0,1,1,,35.754807,139.56653,3675
13229,すみよし保育園,東京都西東京市住吉町3-14-14,二次避難所,-1,-1,0,0,0,0,0,1,1,,35.749696,139.54931,3676
13229,そよかぜ保育園,東京都西東京市ひばりが丘3-1-25,二次避難所,-1,-1,0,0,0,0,0,1,4,,35.7459653866,139.536901921,3677
13229,なかまち保育園,東京都西東京市中町4-4-16,二次避難所,-1,-1,0,0,0,0,0,1,1,,35.737198,139.564364,3678
13229,はこべら保育園,東京都西東京市富士町1-7-2,二次避難所,-1,-1,0,0,0,0,0,1,1,,35.733893,139.560309,3679
13229,ひがしふしみ保育園,東京都西東京市東伏見2-11-11,二次避難所,-1,-1,0,0,0,0,0,1,1,,35.727532,139.560171,3680
13229,ひがし保育園,東京都西東京市東町2-4-13,二次避難所,-1,-1,0,0,0,0,0,1,1,,35.746336,139.560559,3681
13229,ひばりが丘公民館,東京都西東京市ひばりが丘2-3-4,避難所,181,-1,0,0,0,0,0,1,1,,35.747402,139.540614,3682
13229,ひばりが丘中学校,東京都西東京市住吉町1-14-28,避難所,1208,-1,0,0,0,0,0,1,1,,35.742836,139.548393,3683
13229,ひばりが丘福祉会館,東京都西東京市ひばりが丘2-8-27,二次避難所,-1,-1,0,0,0,0,0,1,1,,35.748538,139.53778,3684
13229,ひばりが丘保育園,東京都西東京市ひばりが丘2-3-5,二次避難所,-1,-1,0,0,0,0,0,1,1,,35.747141,139.540394,3685
13229,ほうやちょう保育園,東京都西東京市保谷町3-13-1,二次避難所,-1,-1,0,0,0,0,0,1,1,,35.729587,139.553171,3686
13229,みどり保育園,東京都西東京市緑町2-15-12,二次避難所,-1,-1,0,0,0,0,0,1,1,,35.742086,139.535839,3687
13229,やぎさわ保育園,東京都西東京市柳沢5-8-2,二次避難所,-1,-1,0,0,0,0,0,1,1,,35.722116,139.551005,3688
13229,栄小学校,東京都西東京市栄町2-10-9,避難所,1098,-1,0,0,0,0,0,1,1,,35.752085,139.552921,3689
13229,下保谷福祉会館,東京都西東京市下保谷4-3-18,二次避難所,-1,-1,0,0,0,0,0,1,1,,35.750433,139.565093,3690
13229,向台小学校,東京都西東京市向台町2-1-1,避難所,1221,-1,0,0,0,0,0,1,1,,35.722338,139.539617,3691
13229,向台保育園,東京都西東京市南町3-23-1,二次避難所,-1,-1,0,0,0,0,0,1,1,,35.725615,139.542006,3692
13229,市民会館,東京都西東京市田無町4-15-11,避難所,610,-1,0,0,0,0,0,1,1,,35.728065,139.534432,3693
13229,市民総合体育館,東京都西東京市向台町5-4-20,避難所,976,-1,0,0,0,0,0,1,1,,35.720033,139.529963,3694
13229,芝久保公民館,東京都西東京市芝久保町5-4-48,避難所,196,-1,0,0,0,0,0,1,1,,35.732673,139.528071,3695
13229,芝久保小学校,東京都西東京市芝久保町3-7-1,避難所,956,-1,0,0,0,0,0,1,1,,35.728747,139.522859,3696
13229,芝久保保育園,東京都西東京市芝久保町1-14-32,二次避難所,-1,-1,0,0,0,0,0,1,1,,35.724615,139.526396,3697
13229,社会福祉法人健光園,東京都西東京市田無町5-5-19,二次避難所,-1,-1,0,0,0,0,0,1,1,,35.731781,139.536645,3698
13229,住吉会館（ルピナス）,東京都西東京市住吉町6-1-25,二次避難所,-1,-1,0,0,0,0,0,1,3,,35.7444437116,139.551415437,3699
13229,住吉小学校,東京都西東京市住吉町5-2-1,避難所,929,-1,0,0,0,0,0,1,1,,35.745919,139.553171,3700
13229,上向台小学校,東京都西東京市向台町6-7-28,避難所,1536,-1,0,0,0,0,0,1,1,,35.720727,139.525896,3701
13229,新町福祉会館,東京都西東京市新町5-2-7,二次避難所,-1,-1,0,0,0,0,0,1,1,,35.712894,139.536323,3702
13229,西原保育園,東京都西東京市芝久保町5-4-2,二次避難所,-1,-1,0,0,0,0,0,1,1,,35.733531,139.527201,3703
13229,青嵐中学校,東京都西東京市北町2-13-17,避難所,1905,-1,0,0,0,0,0,1,1,,35.756668,139.55667,3704
13229,泉小学校,東京都西東京市泉町3-6-8,避難所,814,-1,0,0,0,0,0,1,1,,35.741392,139.553143,3705
13229,谷戸公民館,東京都西東京市谷戸町1-17-2,避難所,182,-1,0,0,0,0,0,1,1,,35.741483,139.543702,3706
13229,谷戸高齢者在宅サービスセンター,東京都西東京市谷戸町3-23-8,二次避難所,-1,-1,0,0,0,0,0,1,3,,35.748885,139.543766,3707
13229,谷戸小学校,東京都西東京市緑町3-1-1,避難所,1162,-1,0,0,0,0,0,1,1,,35.740253,139.542727,3708
13229,谷戸第二小学校,東京都西東京市谷戸町1-17-27,避難所,1087,-1,0,0,0,0,0,1,1,,35.741475,139.545199,3709
13229,中原小学校,東京都西東京市ひばりが丘2-6-25,避難所,1322,-1,0,0,0,0,0,1,1,,35.74703,139.538061,3710
13229,田無公民館,東京都西東京市南町5-6-11,避難所,250,-1,0,0,0,0,0,1,4,,35.7259451714,139.537536611,3711
13229,田無小学校,東京都西東京市田無町4-5-21,避難所,1251,-1,0,0,0,0,0,1,1,,35.728313,139.537604,3712
13229,田無総合福祉センター,東京都西東京市田無町5-5-12,二次避難所,-1,-1,0,0,0,0,0,1,1,,35.731809,139.536209,3713
13229,田無第一中学校,東京都西東京市南町6-9-37,避難所,1270,-1,0,0,0,0,0,1,1,,35.724504,139.531729,3714
13229,田無第三中学校,東京都西東京市西原町3-4-1,避難所,988,-1,0,0,0,0,0,1,1,,35.734809,139.53109,3715
13229,田無第四中学校,東京都西東京市向台町2-14-9,避難所,1399,-1,0,0,0,0,0,1,1,,35.719727,139.540423,3716
13229,田無第二中学校,東京都西東京市北原町2-9-1,避難所,970,-1,0,0,0,0,0,1,1,,35.738309,139.545116,3717
13229,田無保育園,東京都西東京市緑町1-2-26,二次避難所,-1,-1,0,0,0,0,0,1,1,,35.733948,139.5402,3718
13229,東京都立田無工業高等学校,東京都西東京市向台町1-9-1,避難所,920,-1,0,0,0,0,0,1,1,,35.720477,139.548561,3719
13229,東京都立田無高等学校,東京都西東京市向台町5-4-32,避難所,995,-1,0,0,0,0,0,1,1,,35.720505,139.528702,3720
13229,東京都立田無特別支援学校,東京都西東京市南町5-15-5,二次避難所,-1,-1,0,0,0,0,0,1,1,,35.7233659991,139.534312,3721
13229,東京都立保谷高等学校,東京都西東京市住吉町5-8-23,避難所,1023,-1,0,0,0,0,0,1,1,,35.746086,139.555393,3722
13229,東小学校,東京都西東京市東町6-2-33,避難所,879,-1,0,0,0,0,0,1,1,,35.741781,139.56417,3723
13229,東伏見小学校,東京都西東京市東伏見6-1-28,避難所,1018,-1,0,0,0,0,0,1,1,,35.725949,139.559254,3724
13229,日本文華学園,東京都西東京市西原町4-5-85,避難所,168,-1,0,0,0,0,0,1,3,,35.738086,139.530451,3725
13229,富士町福祉会館,東京都西東京市富士町6-6-13,二次避難所,-1,-1,0,0,0,0,0,1,1,,35.730066,139.556899,3726
13229,武蔵野女子学院,東京都西東京市新町1-1-20,避難所,1596,-1,0,0,0,0,0,1,1,,35.718311,139.54695,3727
13229,碧山小学校,東京都西東京市中町5-11-4,避難所,1102,-1,0,0,0,0,0,1,1,,35.738337,139.563031,3728
13229,保谷駅前公民館,東京都西東京市東町3-14-30,避難所,84,-1,0,0,0,0,0,1,1,,35.747854,139.567369,3729
13229,保谷小学校,東京都西東京市保谷町1-3-35,避難所,952,-1,0,0,0,0,0,1,1,,35.736906,139.554595,3730
13229,保谷障害者福祉センター,東京都西東京市保谷町1-6-20,二次避難所,-1,-1,0,0,0,0,0,1,1,,35.734598,139.556323,3731
13229,保谷第一小学校,東京都西東京市下保谷1-4-4,避難所,877,-1,0,0,0,0,0,1,1,,35.749891,139.558003,3732
13229,保谷第二小学校,東京都西東京市柳沢4-2-11,避難所,1134,-1,0,0,0,0,0,1,1,,35.720283,139.550561,3733
13229,保谷中学校,東京都西東京市保谷町1-17-4,避難所,1758,-1,0,0,0,0,0,1,1,,35.733565,139.556645,3734
13229,本町小学校,東京都西東京市保谷町1-14-23,避難所,945,-1,0,0,0,0,0,1,1,,35.732914,139.555669,3735
13229,明保中学校,東京都西東京市東町1-1-24,避難所,1201,-1,0,0,0,0,0,1,1,,35.742836,139.56267,3736
13229,柳沢公民館,東京都西東京市柳沢1-15-1,避難所,243,-1,0,0,0,0,0,1,1,,35.728338,139.553949,3737
13229,柳沢小学校,東京都西東京市南町2-12-37,避難所,924,-1,0,0,0,0,0,1,1,,35.722033,139.547783,3738
13229,柳沢中学校,東京都西東京市柳沢3-8-22,避難所,1064,-1,0,0,0,0,0,1,1,,35.720561,139.552533,3739
13229,老人憩いの家「おあしす」,東京都西東京市南町3-18-40,二次避難所,-1,-1,0,0,0,0,0,1,1,,35.722497,139.54272,3740
13303,（仮）長岡コミュニティセンター,東京都西多摩郡瑞穂町箱根ケ崎1179-1外,避難所,-1,1855,0,0,0,0,0,1,3,,35.7808478043,139.337134648,3741
13303,あすなろ児童館,東京都西多摩郡瑞穂町石畑1837,避難所,-1,744,0,0,0,0,0,1,1,,35.769413,139.356205,3742
13303,むさしの会館,東京都西多摩郡瑞穂町むさし野2-12-6,一時収容施設、避難所,-1,348,0,0,0,0,0,1,1,,35.757874,139.339889,3743
13303,元狭山コミュニティセンター,東京都西多摩郡瑞穂町二本木673-1,避難所,-1,1215,0,0,0,0,0,1,1,,35.790953,139.355464,3744
13303,元狭山会館,東京都西多摩郡瑞穂町二本木715-1,一時収容施設、避難所,-1,450,0,0,0,0,0,1,4,,35.7901910162,139.356470608,3745
13303,瑞穂中学校,東京都西多摩郡瑞穂町石畑1961-1,広域避難場所、避難所,1962,4167,0,0,0,0,0,1,1,,35.775966,139.358825,3746
13303,瑞穂町高齢者福祉センター「寿楽」,東京都西多摩郡瑞穂町殿ケ谷1106,二次避難所、福祉避難所,-1,-1,0,0,0,0,0,1,1,,35.771605,139.36202,3747
13303,瑞穂町心身障害者（児）福祉センター「あゆみ」,東京都西多摩郡瑞穂町石畑2193,二次避難所、福祉避難所,-1,-1,0,0,0,0,0,1,3,,35.7709362844,139.361729608,3748
13303,瑞穂武道館,東京都西多摩郡瑞穂町箱根ケ崎519,避難所,-1,693,0,0,0,0,0,1,1,,35.7754609991,139.34768,3749
13303,石畑会館,東京都西多摩郡瑞穂町石畑211-3,一時収容施設、避難所,-1,348,0,0,0,0,0,1,1,,35.765617,139.355636,3750
13303,石畑中央会館,東京都西多摩郡瑞穂町石畑1837,一時収容施設、避難所,-1,155,0,0,0,0,0,1,1,,35.769353,139.356193,3751
13303,第一小学校,東京都西多摩郡瑞穂町箱根ケ崎2287,広域避難場所、避難所,3529,3085,0,0,0,0,0,1,1,,35.769217,139.352965,3752
13303,第五小学校,東京都西多摩郡瑞穂町殿ケ谷1160,広域避難場所、避難所,3538,1959,0,0,0,0,0,1,1,,35.772439,139.362908,3753
13303,第三小学校,東京都西多摩郡瑞穂町二本木670,広域避難場所、避難所,6521,2243,0,0,0,0,0,1,1,,35.790603,139.354992,3754
13303,第四小学校,東京都西多摩郡瑞穂町箱根ケ崎西松原2-1,広域避難場所、避難所,3805,3155,0,0,0,0,0,1,1,,35.768439,139.336689,3755
13303,第二小学校,東京都西多摩郡瑞穂町長岡長谷部250,広域避難場所、避難所,4544,2022,0,0,0,0,0,1,1,,35.781992,139.329272,3756
13303,第二中学校,東京都西多摩郡瑞穂町箱根ケ崎1172,広域避難場所、避難所,2021,3855,0,0,0,0,0,1,1,,35.78177,139.336355,3757
13303,中央体育館,東京都西多摩郡瑞穂町石畑1989,避難所,-1,1629,0,0,0,0,0,1,1,,35.772747,139.357054,3758
13303,町営グランド,東京都西多摩郡瑞穂町箱根ケ崎2189,広域避難場所,1219,-1,0,0,0,0,0,1,3,,35.7663686467,139.348489774,3759
13303,長岡会館,東京都西多摩郡瑞穂町長岡長谷部248-5,一時収容施設、避難所,-1,375,0,0,0,0,0,1,1,,35.781934,139.330139,3760
13303,長岡南会館,東京都西多摩郡瑞穂町長岡4-6-4,一時収容施設、避難所,-1,350,0,0,0,0,0,1,1,,35.777268,139.328705,3761
13303,殿ケ谷会館,東京都西多摩郡瑞穂町殿ケ谷988,一時収容施設、避難所,-1,363,0,0,0,0,0,1,1,,35.765201,139.36374,3762
13303,箱根ケ崎西会館,東京都西多摩郡瑞穂町箱根ケ崎東松原16-3,一時収容施設、避難所,-1,380,0,0,0,0,0,1,1,,35.774095,139.339722,3763
13303,箱根ケ崎中央会館,東京都西多摩郡瑞穂町箱根ケ崎127-11,一時収容施設、避難所,-1,342,0,0,0,0,0,1,1,,35.7733939991,139.350405,3764
13303,箱根ケ崎南会館,東京都西多摩郡瑞穂町武蔵3,一時収容施設、避難所,-1,337,0,0,0,0,0,1,1,,35.768123,139.349358,3765
13303,箱根ケ崎北会館,東京都西多摩郡瑞穂町箱根ケ崎2,一時収容施設、避難所,-1,365,0,0,0,0,0,1,1,,35.776177,139.35023,3766
13303,武蔵野コミュニティグランド,東京都西多摩郡瑞穂町むさし野1-5,広域避難場所,6628,-1,0,0,0,0,0,1,3,,35.762453425,139.339481707,3767
13303,武蔵野コミュニティセンター,東京都西多摩郡瑞穂町むさし野1-5,避難所,-1,1199,0,0,0,0,0,1,4,,35.7616100861,139.339681562,3768
13305,肝要の里,東京都西多摩郡日の出町大久野4100,避難場所,1738,-1,0,0,0,0,0,1,3,,35.7703283861,139.20615321,3769
13305,大久野小学校,東京都西多摩郡日の出町大久野1175,避難場所,6445,-1,0,0,0,0,0,1,1,,35.745773,139.235087,3770
13305,大久野中学校,東京都西多摩郡日の出町大久野1559,避難場所,5640,-1,0,0,0,0,0,1,1,,35.741774,139.230059,3771
13305,日の出団地中央公園,東京都西多摩郡日の出町平井2196-636,避難場所,2584,-1,0,0,0,0,0,1,3,,35.7371229,139.24989388,3772
13305,日の出町公民館,東京都西多摩郡日の出町大久野1165,避難場所,-1,-1,0,0,0,0,0,1,1,,35.745739,139.236024,3773
13305,日の出町民グランド,東京都西多摩郡日の出町平井2777,避難場所,4378,-1,0,0,0,0,0,1,3,,35.7401497682,139.260375,3774
13305,平井小学校,東京都西多摩郡日の出町平井1218,避難場所,3619,-1,0,0,0,0,0,1,1,,35.74119,139.267751,3775
13305,平井中学校,東京都西多摩郡日の出町平井2654,避難場所,9169,-1,0,0,0,0,0,1,1,,35.7448,139.256558,3776
13305,本宿小学校,東京都西多摩郡日の出町平井1855,避難場所,5149,-1,0,0,0,0,0,1,1,,35.736523,139.262418,3777
13307,郷土資料館,東京都西多摩郡檜原村3221,避難所,-1,-1,0,0,0,0,0,1,3,,35.7435884324,139.130119049,3778
13307,小沢コミュニティセンター,東京都西多摩郡檜原村3791,避難所,-1,-1,0,0,0,0,0,1,1,,35.736467,139.121789,3779
13307,人里コミュニティセンター,東京都西多摩郡檜原村1685,避難所,-1,-1,0,0,0,0,0,1,1,,35.713123,139.089233,3780
13307,数馬自治会館,東京都西多摩郡檜原村2443,避難所,-1,-1,0,0,0,0,0,1,3,,35.7253050449,139.051233305,3781
13307,藤倉ドーム,東京都西多摩郡檜原村藤原4797,避難所,-1,-1,0,0,0,0,0,1,1,,35.7391579991,139.082224,3782
13307,南郷コミュニティセンター,東京都西多摩郡檜原村1085,避難所,-1,-1,0,0,0,0,0,1,1,,35.7024289991,139.127752,3783
13307,樋里コミュニティセンター,東京都西多摩郡檜原村4331,避難所,-1,-1,0,0,0,0,0,1,1,,35.731265,139.112913,3784
13307,檜原小学校,東京都西多摩郡檜原村600,避難所,-1,-1,0,0,0,0,0,1,1,,35.731719,139.144263,3785
13307,檜原中学校,東京都西多摩郡檜原村575,避難所,-1,-1,0,0,0,0,0,1,1,,35.730108,139.14543,3786
13308,奥生活改善センター,東京都西多摩郡奥多摩町留浦1977-8,避難所,-1,-1,0,0,0,0,0,1,3,,35.807025,139.004526246,3787
13308,海沢自治会館,東京都西多摩郡奥多摩町海沢779,避難所,-1,-1,0,0,0,0,0,1,3,,35.8017072232,139.111458979,3788
13308,旧小河内小学校,東京都西多摩郡奥多摩町留浦1237,避難所,-1,-1,0,0,0,0,0,1,3,,35.786697054,139.014359389,3789
13308,旧小河内中学校,東京都西多摩郡奥多摩町留浦1237,避難所,-1,-1,0,0,0,0,0,1,3,,35.7868862441,139.014329679,3790
13308,旧小丹波生活館,東京都西多摩郡奥多摩町小丹波472-2,避難所,-1,-1,0,0,0,0,0,1,3,,35.8174807279,139.151688,3791
13308,旧日原小学校,東京都西多摩郡奥多摩町日原768-ロ,避難所,-1,-1,0,0,0,0,0,1,3,,35.84198134,139.0433073,3792
13308,境集会所,東京都西多摩郡奥多摩町境353,避難所,-1,-1,0,0,0,0,0,1,3,,35.7991449607,139.077873246,3793
13308,境生活館,東京都西多摩郡奥多摩町境11-1,避難所,-1,-1,0,0,0,0,0,1,3,,35.7990626838,139.084655201,3794
13308,原生活館,東京都西多摩郡奥多摩町原268-2,避難所,-1,-1,0,0,0,0,0,1,3,,35.7844071244,139.04101158,3795
13308,古里小学校,東京都西多摩郡奥多摩町小丹波75,避難所,-1,-1,0,0,0,0,0,1,1,,35.815346,139.150538,3796
13308,古里中学校,東京都西多摩郡奥多摩町川井594,避難所,-1,-1,0,0,0,0,0,1,1,,35.811291,139.158954,3797
13308,坂本コミュニティセンター,東京都西多摩郡奥多摩町留浦1252,避難所,-1,-1,0,0,0,0,0,1,3,,35.7876119792,139.013799741,3798
13308,小丹波コミュニティセンター,東京都西多摩郡奥多摩町小丹波501,避難所,-1,-1,0,0,0,0,0,1,3,,35.8162348183,139.152299882,3799
13308,小丹波上集会所,東京都西多摩郡奥多摩町小丹波279-6,避難所,-1,-1,0,0,0,0,0,1,3,,35.8146416455,139.145652394,3800
13308,沼沢集会所,東京都西多摩郡奥多摩町川井290-24,避難所,-1,-1,0,0,0,0,0,1,3,,35.8170148171,139.162718375,3801
13308,常磐生活改善センター,東京都西多摩郡奥多摩町氷川954-1,避難所,-1,-1,0,0,0,0,0,1,3,,35.8036646382,139.092481795,3802
13308,川井生活館,東京都西多摩郡奥多摩町川井156-4,避難所,-1,-1,0,0,0,0,0,1,3,,35.8128841774,139.165252898,3803
13308,川野生活館,東京都西多摩郡奥多摩町川野261,避難所,-1,-1,0,0,0,0,0,1,3,,35.7777334481,139.004273205,3804
13308,大沢生活改善センター,東京都西多摩郡奥多摩町日原198-ロ,避難所,-1,-1,0,0,0,0,0,1,3,,35.8271945444,139.074257719,3805
13308,大丹波会館,東京都西多摩郡奥多摩町大丹波122,避難所,-1,-1,0,0,0,0,0,1,3,,35.827820994,139.164775246,3806
13308,棚沢コミュニティセンター,東京都西多摩郡奥多摩町棚沢409,避難所,-1,-1,0,0,0,0,0,1,3,,35.8150989375,139.128310438,3807
